Version 1

Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Score (MFE),RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,Score (Frag),FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,1,,,Cpd 1: 1.390,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,318756,,44.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,1.570,,,80420,,,2,Positive,,,,,,44.0000,,,1.390,,1.347,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,2,,,Cpd 2: 1.717,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,143378,,63.8500,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,1.768,,,22359,,,7,Positive,,,,,,63.8500,,,1.717,,1.642,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,3,,,Cpd 3: 1.810,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,318865,,41.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,1.880,,,60179,,,14,Positive,,,,,,41.0000,,,1.810,,1.768,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,4,,,Cpd 4: 1.871,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,782043,,54.0500,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,1.952,,,130920,,,11,Positive,,,,,,54.0500,,,1.871,,1.834,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,5,,,Cpd 5: 1.911,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,266463,,44.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,1.994,,,84465,,,6,Positive,,,,,,44.0000,,,1.911,,1.876,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,6,,,Cpd 6: 2.055,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,199790,,47.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,2.166,,,34209,,,7,Positive,,,,,,47.0000,,,2.055,,2.015,0.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,7,,,Cpd 7: 2.636,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,200977,,44.9400,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,2.752,,,43297,,,8,Positive,,,,,,44.9400,,,2.636,,2.600,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,8,,,Cpd 8: 3.081,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,134305,,43.0100,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,3.214,,,37087,,,4,Positive,,,,,,43.0100,,,3.081,,3.045,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,9,,,Cpd 9: 3.376,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,193592,,41.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,3.507,,,34331,,,8,Positive,,,,,,41.0000,,,3.376,,3.330,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,10,,,Cpd 10: 7.604,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,286114,,56.0200,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_21_USSB_35_3.D,7.765,,,15804,,,8,Positive,,,,,,56.0200,,,7.604,,7.486,0.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_35 #3 Tube #829236 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
