Version 1

Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Score (MFE),RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,Score (Frag),FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,1,,,Cpd 1: 1.381,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,503232,,44.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,1.658,,,92882,,,2,Positive,,,,,,44.0000,,,1.381,,1.330,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,2,,,Cpd 2: 2.631,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,7770818,,43.0500,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,2.720,,,1121623,,,10,Positive,,,,,,43.0500,,,2.631,,2.574,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,3,,,Cpd 3: 13.422,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,3701490,,98.1000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,13.539,,,793086,,,11,Positive,,,,,,98.1000,,,13.422,,13.373,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,4,,,Cpd 4: 13.532,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,2626702,,91.0800,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,13.645,,,597564,,,11,Positive,,,,,,91.0800,,,13.532,,13.482,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,5,,,Cpd 5: 14.426,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,522954,,207.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,14.513,,,86073,,,28,Positive,,,,,,207.0000,,,14.426,,14.370,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,6,,,Cpd 6: 15.695,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,703918,,91.0800,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,15.774,,,187961,,,17,Positive,,,,,,91.0800,,,15.695,,15.656,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,7,,,Cpd 7: 16.340,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,37066515,,104.1000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,16.434,,,7413147,,,15,Positive,,,,,,104.1000,,,16.340,,16.295,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,8,,,Cpd 8: 17.789,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,733113,,105.1000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,17.871,,,113168,,,16,Positive,,,,,,105.1000,,,17.789,,17.755,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,9,,,Cpd 9: 18.458,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,726709,,57.0500,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,18.539,,,141096,,,21,Positive,,,,,,57.0500,,,18.458,,18.423,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,10,,,Cpd 10: 24.837,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,574050,,92.0900,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_10_USSB_32_1.D,24.917,,,87362,,,22,Positive,,,,,,92.0900,,,24.837,,24.795,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USSB_32 #1 Tube #829273 2022-08-03,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
