Version 1

Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Score (MFE),RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,Score (Frag),FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,1,,,Cpd 1: 1.160,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,97604,,39.9200,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,1.200,,,28699,,,2,Positive,,,,,,39.9200,,,1.160,,1.128,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,2,,,Cpd 2: 1.386,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,362921,,44.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,1.584,,,67089,,,2,Positive,,,,,,44.0000,,,1.386,,1.310,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,3,,,Cpd 3: 1.516,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,312702,,41.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,1.601,,,65047,,,7,Positive,,,,,,41.0000,,,1.516,,1.483,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,4,,,Cpd 4: 1.656,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,213885,,63.7600,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,1.924,,,33792,,,6,Positive,,,,,,63.7600,,,1.656,,1.599,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,5,,,Cpd 5: 1.712,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,63737,,49.7700,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,1.768,,,17926,,,6,Positive,,,,,,49.7700,,,1.712,,1.673,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,6,,,Cpd 6: 1.803,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,339033,,41.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,1.875,,,65164,,,13,Positive,,,,,,41.0000,,,1.803,,1.763,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,7,,,Cpd 7: 1.905,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,325994,,44.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,1.999,,,99315,,,6,Positive,,,,,,44.0000,,,1.905,,1.875,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,8,,,Cpd 8: 2.050,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,69033,,46.8500,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,2.141,,,10986,,,5,Positive,,,,,,46.8500,,,2.050,,2.019,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,9,,,Cpd 9: 2.563,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,71275,,41.9700,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,2.626,,,9113,,,5,Positive,,,,,,41.9700,,,2.563,,2.504,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,10,,,Cpd 10: 2.625,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,2272872,,45.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,2.729,,,501779,,,4,Positive,,,,,,45.0000,,,2.625,,2.590,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,11,,,Cpd 11: 2.635,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,2057445,,43.0100,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,2.736,,,332529,,,9,Positive,,,,,,43.0100,,,2.635,,2.581,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,12,,,Cpd 12: 3.075,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,311855,,43.0100,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,3.202,,,85753,,,5,Positive,,,,,,43.0100,,,3.075,,3.037,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,13,,,Cpd 13: 3.373,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,147885,,75.9000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,3.501,,,22984,,,7,Positive,,,,,,75.9000,,,3.373,,3.330,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,14,,,Cpd 14: 3.849,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,63769,,43.0100,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,3.929,,,7313,,,6,Positive,,,,,,43.0100,,,3.849,,3.653,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,15,,,Cpd 15: 4.498,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,1787103,,56.0400,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,4.600,,,124237,,,19,Positive,,,,,,56.0400,,,4.498,,4.418,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,16,,,Cpd 16: 4.692,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,69519,,41.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,4.785,,,8925,,,6,Positive,,,,,,41.0000,,,4.692,,4.632,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,17,,,Cpd 17: 5.572,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,75370,,43.0100,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,5.794,,,9327,,,9,Positive,,,,,,43.0100,,,5.572,,5.522,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,18,,,Cpd 18: 5.935,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,90928,,74.8200,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,6.040,,,9396,,,6,Positive,,,,,,74.8200,,,5.935,,5.834,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,19,,,Cpd 19: 6.098,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,157161,,132.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,6.182,,,26113,,,8,Positive,,,,,,132.0000,,,6.098,,6.011,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,20,,,Cpd 20: 8.339,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,188932,,77.9600,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,8.454,,,19694,,,9,Positive,,,,,,77.9600,,,8.339,,8.226,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,21,,,Cpd 21: 9.495,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,77538,,41.0000,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,9.498,,,3681,,,6,Positive,,,,,,41.0000,,,9.495,,9.490,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,22,,,Cpd 22: 10.327,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,84338,,43.0100,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,10.447,,,6203,,,4,Positive,,,,,,43.0100,,,10.327,,10.260,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
,,,,,,,,,,,,,,,,,,,,,,23,,,Cpd 23: 10.877,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,61668,,56.0400,,,,C:\Users\55129944\OneDrive - MMU (1)\PhD\Labs\TD_Markes_2022\Groupings\Categories\Plastic_Cups\PC_Sample_1_USE_04_1.D,10.958,,,5016,,,6,Positive,,,,,,56.0400,,,10.877,,10.762,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sample USE_04 #1 Tube #829225 2022-07-28,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success,
