Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 1.161,71668,39.92,PBBC_Sample_10_USE_42_3,1.212,25018,2,39.92,1.161,1.115,0.097
2,Cpd 2: 1.385,231032,44,PBBC_Sample_10_USE_42_3,1.501,66165,1,44,1.385,1.343,0.158
3,Cpd 3: 1.518,41933,41,PBBC_Sample_10_USE_42_3,1.577,8822,6,41,1.518,1.486,0.091
4,Cpd 4: 1.807,72263,41,PBBC_Sample_10_USE_42_3,1.872,13614,8,41,1.807,1.765,0.107
5,Cpd 5: 1.908,684897,44,PBBC_Sample_10_USE_42_3,1.995,212176,5,44,1.908,1.874,0.122
6,Cpd 6: 2.055,49206,46.84,PBBC_Sample_10_USE_42_3,2.136,8132,5,46.84,2.055,2.016,0.12
7,Cpd 7: 2.634,149199,44.86,PBBC_Sample_10_USE_42_3,2.737,40073,5,44.86,2.634,2.6,0.137
8,Cpd 8: 2.933,56669,55.88,PBBC_Sample_10_USE_42_3,3.042,7996,5,55.88,2.933,2.812,0.23
9,Cpd 9: 3.083,98203,43,PBBC_Sample_10_USE_42_3,3.192,26651,5,43,3.083,3.042,0.15
10,Cpd 10: 3.376,128696,43,PBBC_Sample_10_USE_42_3,3.474,13928,8,43,3.376,3.325,0.148
11,Cpd 11: 4.530,40101,55.88,PBBC_Sample_10_USE_42_3,4.6,3371,7,55.88,4.53,4.461,0.139
12,Cpd 12: 6.109,85700,131.84,PBBC_Sample_10_USE_42_3,6.228,15085,4,131.84,6.109,6.021,0.207
13,Cpd 13: 7.882,43073,73,PBBC_Sample_10_USE_42_3,7.999,4762,4,73,7.882,7.809,0.19
14,Cpd 14: 8.350,170294,77.78,PBBC_Sample_10_USE_42_3,8.467,18636,8,77.78,8.35,8.235,0.232
15,Cpd 15: 10.299,220278,43,PBBC_Sample_10_USE_42_3,10.652,9035,4,43,10.299,10.232,0.42
16,Cpd 16: 13.436,3799237,98.09,PBBC_Sample_10_USE_42_3,13.547,808940,11,98.09,13.436,13.388,0.16
17,Cpd 17: 13.547,47724,90.88,PBBC_Sample_10_USE_42_3,13.633,8561,7,90.88,13.547,13.489,0.145
18,Cpd 18: 14.434,179783,207,PBBC_Sample_10_USE_42_3,14.514,30014,21,207,14.434,14.379,0.135
19,Cpd 19: 15.784,62413,96.01,PBBC_Sample_10_USE_42_3,15.851,11349,8,96.01,15.784,15.739,0.112
20,Cpd 20: 15.935,42999,55.88,PBBC_Sample_10_USE_42_3,15.986,4927,12,55.88,15.935,15.899,0.088
21,Cpd 21: 16.341,395072,103.83,PBBC_Sample_10_USE_42_3,16.433,73554,17,103.83,16.341,16.3,0.133
